Wall time,Step,Value
1698162832.5536358,2239,1.0
1698162879.5140126,2247,1.0
1698162926.201366,2255,1.0
1698162973.3756921,2263,1.0
1698163020.150295,2271,1.0
1698163067.026741,2279,1.0
1698163113.8261762,2287,0.875
1698163160.6279204,2295,1.0
1698163207.301742,2303,1.0
1698163253.648302,2311,1.0
1698163300.4890146,2319,0.875
1698163347.3721595,2327,1.0
1698163394.2023332,2335,1.0
1698163441.3732924,2343,1.0
1698163488.5428057,2351,1.0
1698163534.8547206,2359,1.0
1698163580.7786472,2367,1.0
1698163627.033328,2375,1.0
1698163673.1033065,2383,1.0
1698163718.9963584,2391,0.875
1698163764.8777976,2399,1.0
1698163810.6413724,2407,0.875
1698163856.6642554,2415,1.0
1698163902.723195,2423,0.875
1698163948.8363516,2431,0.875
1698163994.6061504,2439,1.0
1698164040.2378318,2447,1.0
1698164086.195703,2455,1.0
1698164132.2485714,2463,1.0
1698164178.322337,2471,1.0
1698164225.5612328,2479,0.875
1698164272.2279427,2487,1.0
1698164318.654574,2495,1.0
1698164364.6875253,2503,0.875
1698164410.5860782,2511,1.0
1698164456.6567082,2519,1.0
1698164502.5537496,2527,1.0
1698164548.7327187,2535,0.875
1698164594.7503035,2543,0.875
1698164640.7760057,2551,1.0
1698164686.326432,2559,1.0
1698164732.1351614,2567,1.0
1698164778.0044243,2575,1.0
1698164824.0011747,2583,1.0
1698164870.6797638,2591,0.875
1698164917.2562785,2599,1.0
1698164964.3436458,2607,1.0
1698165012.0282223,2615,1.0
1698165058.5899065,2623,1.0
1698165104.7278218,2631,1.0
1698165151.7813737,2639,0.875
1698165198.4625812,2647,1.0
1698165244.7643428,2655,0.875
1698165291.3312223,2663,1.0
1698165338.0788178,2671,1.0
1698165385.234894,2679,1.0
1698165431.5871143,2687,0.875
1698165478.2810225,2695,1.0
1698165525.1284509,2703,1.0
1698165572.050781,2711,1.0
1698165618.370767,2719,1.0
1698165665.1898792,2727,1.0
1698165711.8155186,2735,1.0
1698165758.5435624,2743,1.0
1698165804.9319015,2751,1.0
1698165851.4724188,2759,1.0
1698165898.1149719,2767,0.875
1698165944.6774533,2775,1.0
1698165991.3923688,2783,1.0
1698166037.645866,2791,1.0
1698166085.5255902,2799,0.875
1698166132.2267182,2807,1.0
1698166178.8066385,2815,1.0
1698166225.221435,2823,1.0
1698166271.6480622,2831,1.0
1698166318.2550516,2839,1.0
1698166364.5969057,2847,1.0
1698166411.2168927,2855,1.0
1698166457.814572,2863,1.0
1698166504.286642,2871,0.875
1698166550.6475935,2879,1.0
1698166596.8011894,2887,0.875
1698166643.3612943,2895,1.0
1698166689.948033,2903,0.875
1698166736.5351183,2911,0.875
1698166782.9157386,2919,1.0
1698166828.9625163,2927,1.0
1698166875.161713,2935,1.0
1698166921.7848759,2943,1.0
1698166968.5003748,2951,1.0
1698167015.340721,2959,0.875
1698167061.7228777,2967,1.0
1698167108.465358,2975,1.0
1698167155.7450414,2983,0.875
1698167202.1845698,2991,1.0
1698167248.8875554,2999,1.0
1698167295.232092,3007,1.0
1698167341.753532,3015,0.875
1698167388.3961158,3023,0.875
1698167434.8515744,3031,1.0
1698167480.9199739,3039,1.0
1698167527.2410777,3047,1.0
1698167573.625085,3055,1.0
1698167620.2285655,3063,1.0
1698167666.9455657,3071,0.875
1698167713.4870596,3079,1.0
1698167760.085435,3087,1.0
1698167807.0288343,3095,1.0
1698167853.6513376,3103,1.0
1698167899.9611597,3111,1.0
1698167947.2469678,3119,0.875
1698167993.8037937,3127,1.0
1698168040.1605806,3135,0.875
1698168086.6030064,3143,1.0
1698168133.225659,3151,1.0
1698168180.3403835,3159,1.0
1698168226.580187,3167,0.875
1698168273.5529475,3175,1.0
1698168320.4784548,3183,1.0
1698168367.1933148,3191,1.0
1698168413.7878032,3199,1.0
1698168460.733395,3207,1.0
1698168507.4354482,3215,1.0
1698168554.344061,3223,1.0
1698168601.0026052,3231,1.0
1698168647.7507176,3239,1.0
1698168694.5036478,3247,0.875
1698168741.1969764,3255,1.0
1698168787.8711183,3263,1.0
1698168834.3355386,3271,1.0
1698168881.238616,3279,0.875
1698168928.1969357,3287,1.0
1698168974.888633,3295,1.0
1698169021.5543556,3303,1.0
1698169068.121894,3311,1.0
1698169114.6692457,3319,1.0
1698169161.3305085,3327,1.0
1698169208.3343325,3335,1.0
1698169255.444831,3343,1.0
1698169302.008543,3351,0.875
1698169348.5928395,3359,1.0
1698169395.0472164,3367,0.875
1698169441.8623412,3375,1.0
1698169488.7337165,3383,0.875
1698169535.7277315,3391,0.875
1698169582.416946,3399,1.0
1698169628.890789,3407,1.0
1698169675.5528648,3415,1.0
1698169722.243167,3423,1.0
1698169769.288985,3431,1.0
1698169816.2711544,3439,0.875
1698169862.81938,3447,1.0
1698169909.8961196,3455,1.0
1698169956.65642,3463,0.875
1698170003.3169775,3471,1.0
1698170050.1976416,3479,1.0
1698170096.8835278,3487,1.0
1698170143.8559253,3495,0.875
1698170190.701616,3503,0.875
1698170237.5296826,3511,1.0
1698170283.8391733,3519,1.0
1698170330.4643672,3527,1.0
1698170377.0698502,3535,1.0
1698170423.6598868,3543,1.0
1698170470.2232797,3551,0.875
1698170516.6593604,3559,1.0
1698170563.6201358,3567,1.0
1698170613.9642124,3575,1.0
1698170661.7649615,3583,1.0
1698170708.0466657,3591,1.0
1698170755.1647825,3599,0.875
1698170801.5289488,3607,1.0
1698170847.6479821,3615,0.875
1698170893.9534256,3623,1.0
1698170940.5064642,3631,1.0
1698170987.481404,3639,1.0
1698171033.8043675,3647,0.875
1698171080.2764258,3655,1.0
1698171126.9055314,3663,1.0
1698171173.5548854,3671,1.0
1698171219.9220097,3679,1.0
1698171266.8389704,3687,1.0
1698171313.4989462,3695,1.0
1698171360.302571,3703,1.0
1698171406.7229211,3711,1.0
1698171453.3029118,3719,1.0
1698171499.9273784,3727,0.875
1698171546.4069614,3735,1.0
1698171592.9804313,3743,1.0
1698171639.4829242,3751,1.0
1698171686.0896556,3759,0.875
1698171732.6890414,3767,1.0
1698171779.194329,3775,1.0
1698171825.5490909,3783,1.0
1698171871.915427,3791,1.0
1698171918.2988436,3799,1.0
1698171965.0276673,3807,1.0
1698172011.9852567,3815,1.0
1698172058.8528914,3823,1.0
1698172105.382398,3831,0.875
1698172151.9581244,3839,1.0
